post_id,cuenta,fecha,me_gusta,comentarios,visualizaciones,link,descripcion,archivo_origen,prob_obstruccion_parental,prob_pension_alimentos,etiqueta
padres_con_derechochile_02541,padres_con_derechochile,2025-05-02T13:29:19.000Z,88.0,28.0,,https://www.instagram.com/padres_con_derechochile/reel/DJJyAhaxy9x/,Somos contácteme amenazados  a través de tribunales de familia. #padresconderechochile #chile #sinfiltro #nomasdenunciasfalsas #amordehijo #padresconderecho #crianzacompartida #tiktok #TikTokLIVE #viral #kaiser #andreshernandez #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.47828513383865356,0.0021827162709087133,ninguna
padres_con_derechochile_02542,padres_con_derechochile,2025-05-01T18:25:01.000Z,36.0,4.0,,https://www.instagram.com/padres_con_derechochile/reel/DJHvFUDx_kF/,Hoy live por tiktok tok .. tema el abuso y la desvinculación de padres en chile sin censura..conéctate .. #padresconderecho #padresconderechochile #derechosvulnerados #padreehijo #hijosrehenes #LIVE #tiktok #envivo #sincensura #tusderechos #andreshernandez #clubdelosdesvinculados  #alcemoslavoz,instagram_padres_con_derechochile.csv,0.9985477328300476,0.0003867203777190298,obstruccion_parental
padres_con_derechochile_02543,padres_con_derechochile,2025-05-01T11:16:14.000Z,35.0,1.0,,https://www.instagram.com/padres_con_derechochile/reel/DJG98YMRZ14/,Maltrato infantil..cuando el sistema vuelve a fallar ...y los tribunales no se hacen responsables ...comenta ..y da link ..#padresconderecho #padresconderechochile #agenda2030 #claudiocastillo #serviciodemejorniñez #defensoriadelaniñez #periodismo #crianzacompartida #tribunalesdefamilia #onu #derechosdelosniños #iquique #tribunales #fundación #periodismo #meganoticias #viral #kaiser #sinfiltrotv #padresenlucha #tiktok #hijosrehenes #niño #tortura #abandono,instagram_padres_con_derechochile.csv,0.5532639622688293,0.0027737829368561506,obstruccion_parental
padres_con_derechochile_02544,padres_con_derechochile,2025-04-30T11:39:02.000Z,292.0,38.0,,https://www.instagram.com/padres_con_derechochile/reel/DJEbjLuxZ97/,180 mil.. niños desvinculados en chile por falsas denuncias  y está cifra aún es mayor en la realidad ...es un genocidio de la infancia en chile ..lo venimos denunciando de hace años ..comenta y únete a este movimiento... @elvitomartinez @javierolivaresnews @alfonsoconcha #tribunalesdefamilia #padresconderecho #padresconderechochile #andreshernandez #javierrebolledo #librofalsasdenuncias #editorialplaneta #sinfiltrotv #feito#nomasdenunciasfalsas #padre #hijos #infancia #kaiser #viral #tribunales #padresenlucha #crianzacompartida #hijosrehenes #chile #prensa #periodismo #defensoriadelaniñez #mejorniñez #claudiocastillo #anuarquesille #onu #agenda2030,instagram_padres_con_derechochile.csv,0.6773139238357544,0.00906841829419136,obstruccion_parental
padres_con_derechochile_02545,padres_con_derechochile,2025-04-29T12:51:32.000Z,110.0,24.0,,https://www.instagram.com/padres_con_derechochile/reel/DJB_BMExMbA/,Encaramos a anular Quesille director de la defensoría de la niñez.. no han cumplido su rol se comprometió a que tuviéramos una mesa de trabajo .... comenta..comparte ..y da link  @javierrebolledoesco @sinfiltros_tv @javierolivaresnews @alfonsoconcha @joukaiser @prensachilena @el.ciudadano #padresconderecho #padresconderechochile #andreshernandez #anuarquesille #defensoriapadres #tribunalesdefamilia #hijosrehenes #abusoinfantil #kaiser #tribunal #chile #sinfiltrotv #padreehijo #regimendevisita #hijos #defensoriadelaniñez #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.74186110496521,0.01625792495906353,obstruccion_parental
padres_con_derechochile_02546,padres_con_derechochile,2025-04-28T01:42:25.000Z,67.0,9.0,,https://www.instagram.com/padres_con_derechochile/reel/DI-MedER9YM/,Falsa denuncia Abuso Sexual la moda en chile  reportaje de TVN .. @elvitomartinez  @joukaiser @melipillatv @javierolivaresnews  @alfonsoconcha  @rafa.venegas #vitomartínez #padresconderechochile #padresconderecho #abuso #falsadenuncia #nomasdenunciasfalsas #chile #crianzacompartida #clubdelosdesvinculados #kaiser #sinfiltro #mujeresquemienten,instagram_padres_con_derechochile.csv,0.17868700623512268,0.0011030265595763922,ninguna
padres_con_derechochile_02547,padres_con_derechochile,2025-04-26T01:36:16.000Z,55.0,11.0,,https://www.instagram.com/elvitomartinez/reel/DI5DhHwBJbs/,#andres #hernandez de la agrupación #padresconderecho y @drgame.gs comentan la #castracion que tienen los #hombres alrededor del #mundo y especialmente en #chile un tema muy interesante.,instagram_padres_con_derechochile.csv,0.9679599404335022,0.021161826327443123,obstruccion_parental
padres_con_derechochile_02548,padres_con_derechochile,2025-04-25T23:54:58.000Z,22.0,1.0,,https://www.instagram.com/padres_con_derechochile/reel/DI438oAR3xI/,Denuncia publica en contra del Alcalde Mauricio Quiroz Chamorro por vulnerar los derechos de un padre y su hijo y poner en riesgo el Pago de la Pensión Alimenticia. comenta comparte y da link ..@ciperaconcagua #padresconderecho #padresconderechochile #ciperaconcagua #padresenacción #andreshernandez #melipilla #putaendo #sanfelipe #losandes #valparaiso #denunciapublica #fiscalnacional #angelvalencia #kaiser #tribunalesdefamilia #profesor #prensa #vulneraciondederechos #padreehijo #viral #sinfiltrotv #pensiónalimenticia,instagram_padres_con_derechochile.csv,0.8714064359664917,0.6130049228668213,ambas
padres_con_derechochile_02549,padres_con_derechochile,2025-04-25T00:47:03.000Z,86.0,21.0,,https://www.instagram.com/elvitomartinez/reel/DI2ZN_ohyWG/,#andres #hernandez de la #agrupacion #padresconderecho paso por nuestro directo y comento como la #ley #chilena básicamente está castrando a los hombres y perdimos la #presuncion de #inocencia,instagram_padres_con_derechochile.csv,0.9886023998260498,0.25219982862472534,obstruccion_parental
padres_con_derechochile_02550,padres_con_derechochile,2025-04-24T13:04:06.000Z,39.0,6.0,,https://www.instagram.com/padres_con_derechochile/reel/DI1InRSR1dq/,"protesta  contra el abuso y maltrato infantil .. este 25 de abril 10:30 hrs explanada central metro los héroes ..stgo .. comparte y únete a este movimiento ..es tiempo de salir a las calles. por los derechos de los niños vulnerados . 
#nomasdenunciasfalsas #diainternacionalcontraelmaltratoinfanti #noalmaltratoinfantil #padresconderecho #padresconderechochile #fundacióncrianzacompartidachile #crianzacompartida #nomashijosrehenes #connuestroshijosno #padreehijo #amordepapa #tribunalesdefamilia #sename #abuso #alienacionparental #sap #madremala #vaticano #kaiser #chile #prensa #protesta #convocatoria #hijo #clubdelosdesvinculados  #andreshernandez",instagram_padres_con_derechochile.csv,0.08050192147493362,0.0010005044750869274,ninguna
padres_con_derechochile_02551,padres_con_derechochile,2025-04-23T17:35:08.000Z,24.0,4.0,,https://www.instagram.com/padres_con_derechochile/reel/DIzCaUYRic1/,hoy en vivo ..con una conversación sin censura  sobre los derechos vulnerados de hombres y niños ..con el periodista. Vito Martinez  por Twitch .. comparte. comenta y no te lo pierdas estaremos en vivo. . @elvitomartinez @alfonsoconcha @rafa.venegas @fundacion_crianza_compartida @javierolivaresnews @ccradovic @padresenaccionchile2024  @infomelipilla @joukaiser @elpodcastdelalibertad @arturoruiztagle #vitomartínez #twitch #twichstreamer #padresenlucha #padresconderecho #clubdelosdesvinculados #padresconderechochile #andreshernandez #desvinculacionparental #alienacionparental #protesta  #ministeriodelamujer #kaiser #tribunalesdefamilia #tiktoker #chile #nomashijosrehenes #nomasdenunciasfalsas #javierrebolledo,instagram_padres_con_derechochile.csv,0.6380463242530823,0.005652876105159521,obstruccion_parental
padres_con_derechochile_02552,padres_con_derechochile,2025-04-23T16:04:49.000Z,49.0,2.0,,https://www.instagram.com/padres_con_derechochile/reel/DIy4qBSPsr0/,El Maltrato Infantil ..es un Horror que implementan muchas Progenitoras  lo seguirás permitiendo o saldrás a exigir los derechos de tus hijos ..comenta ..comparte y da link.. #padresehijos #padresconderecho #padresconderechochile #andreshernandez #desvinculacionparental #alienacionparental #protesta #amordepadre #vaticano #ministeriodelamujer #padre #kaiser #tribunalesdefamilia #tiktok #convocatoria #hijos #viral #chile #crianzacompartida #maltratoinfantil #abuso #nomashijosrehenes #nomasdenunciasfalsas #javierrebolledo,instagram_padres_con_derechochile.csv,0.5990161299705505,0.003030784660950303,obstruccion_parental
padres_con_derechochile_02553,padres_con_derechochile,2025-04-22T10:59:28.000Z,50.0,5.0,,https://www.instagram.com/padres_con_derechochile/reel/DIvwxVPxx49/,NO normalicemos. la Agresión a los Hombres.. la violencia no tiene Género .. por ser Mujer  NO tiene derecho a agredir ... comenta ..comparte ..y da link #mujeres #agresion #perspectivadegenero #tribunales #justicia #padresconderecho #padresconderechochile #chile #tiktok #convocatoria #viral #semanasanta #familia #tribunalesdefamilia #kaiser #violenciaintrafamiliar #violenciadeparejas #mujer #feminismo #ministeriodelamujer #papá #padre #vaticano #gatafiera #vif #violenciavicaria,instagram_padres_con_derechochile.csv,0.524638295173645,0.0004205874865874648,obstruccion_parental
padres_con_derechochile_02554,padres_con_derechochile,2025-04-21T11:43:21.000Z,31.0,1.0,,https://www.instagram.com/padres_con_derechochile/reel/DItQwBRRA_f/,convocatoria contra el maltrato infantil este viernes 25 de abril explanada  central del metro  los héroes a las 10:30. . digamos BASTA a la desvinculación con nuestros hijos del servicio de mejor niñez durante . comenta..comparte y da link . #padresconderecho #padresconderechochile #desvinculacionparental #diainternacionalcontraelmaltratoinfantil #contraelmaltratoinfantil #kaiser #tribunalesdefamilia #serviciodemejorniñez #sename #familia #semanasanta #nomashijosrehenes #amordepapá #crianzacompartida #viral #tiktok #envivo #convocatirias  #chile,instagram_padres_con_derechochile.csv,0.2777177691459656,0.00013446628872770816,ninguna
padres_con_derechochile_02555,padres_con_derechochile,2025-04-20T11:37:34.000Z,6.0,1.0,,https://www.instagram.com/padres_con_derechochile/reel/DIqqWsNxoyU/,"Pascua de resurrección..y como madres  dejan sin la felicidad a sus hijos eliminando la figura del padre.  Comenta y comparte.  y da link .
#somospadresconderechochile  #jesus #perspectivadegenero #padresconderechochile #adrachile #hijiosrehenes #huevitos #semanasanta  #chilevision #sinfiltrotv  #feminismo #amordepapa #chile #contigoenlamañana  #ideologiadegenero  #españa #pascuaderesurrección  #madresmalas #vira #tik_tok  #crianzacompartida #nomasdenunciasfalsas #nomashijosrehenes  #padreconderecho  #tribunaldefamilia #videosvirales  #kaiser",instagram_padres_con_derechochile.csv,0.9716716408729553,0.006917241029441357,obstruccion_parental
padres_con_derechochile_02556,padres_con_derechochile,2025-04-19T11:49:55.000Z,77.0,8.0,,https://www.instagram.com/padres_con_derechochile/reel/DIoIE9XR9Wo/,Denuncias Falsas ...para. separar a padres de sus hijos ... comenta ..comparte y da link..#padresconderecho #padresconderechochile #clubdelosdesvinculados #chile #padreehijo #nomashijosrehenes #nomasdenunciasfalsas #falsadenuncia #anonimus #andreshernandez #arturito #javierrebolledo #libro #biobiotv #sinfiltrotv #mujer #leyfunahombres #ley21675 #somoslavozdelossilenciados,instagram_padres_con_derechochile.csv,0.9099270701408386,0.07094483077526093,obstruccion_parental
padres_con_derechochile_02557,padres_con_derechochile,2025-04-16T12:33:59.000Z,213.0,63.0,,https://www.instagram.com/padres_con_derechochile/reel/DIgetGzReaX/,Mujjer Apuñ. ala  a su pareja delante de sus hijos... vulneración total.. según la ley 21.675 los únicos violentadires solo son los hombres.  comenta ..comparte ..y da link .@noticiaslivechile @elvitomartinez @radioagricultura @futurofm  #padresconderecho #padresconderechochile #mujeresquemienten #mujereschilena #amigayotecreo #derechosvulnerados #juicio #feminismo #masculinidad #anonimus #andreshernandez #arturito #javierrebolledo #libro #falsadenuncia #nomasdenunciasfalsas #ley21675 #leyfunahombres #nomashijosrehenes #mujer #padreehijo #kaiser #chile #chilevisión #tribunalesdefamilia,instagram_padres_con_derechochile.csv,0.928732693195343,0.05279570817947388,obstruccion_parental
padres_con_derechochile_02558,padres_con_derechochile,2025-04-15T18:30:52.000Z,47.0,1.0,,https://www.instagram.com/padres_con_derechochile/reel/DIejCTaxLkf/,"vamos en ayuda de un padre y su hijo ...
#padresconderechochile #padreconderecho #padresenlucha #padreehijo #amordepapá #ayudaapadres",instagram_padres_con_derechochile.csv,0.2444193959236145,0.11047115176916122,ninguna
padres_con_derechochile_02559,padres_con_derechochile,2025-04-14T13:29:34.000Z,54.0,8.0,,https://www.instagram.com/padres_con_derechochile/reel/DIbbaJ_RgoI/,"Papá Dónde Estás ?..... infancias destruidas por MADRES... .. comenta ..comparte y da link..
#padresconderecho #padresconderechochile #masculinidad #amordepapá #crianzacompartida #tribunalesdefamilia #justicia #clubdelosdesvinculados #mujer #feminismo #masculinidad #viral #tiktok #anonymous #radioagricultura #chilevision #sinfiltrotv #obstrucionparental #alienacionparental #padreehijo #padreehija #nomasdenunciasfalsas #nomashijosrehenes #chile #kaiser #infanciaarruinada #infancia #mejorniñez #defensoriadelaniñez",instagram_padres_con_derechochile.csv,0.9701834321022034,0.01641879789531231,obstruccion_parental
padres_con_derechochile_02560,padres_con_derechochile,2025-04-13T13:51:09.000Z,94.0,13.0,,https://www.instagram.com/padres_con_derechochile/reel/DIY5XmLR4Mz/,Perdí la custodia de mi Hijo ..ahora entiendo a los Hombres.  comenta..comparte y da link #padresconderechochile #padresconderecho #periodista #custodia #regimendevisitas #nomashijosrehenes #reflexion #obstrucionparental #alienaçaoparental #kaiser #chile #sinfiltrotv #radioagricultura #chilevision #anonymous #tiktoker #viral #justicia #tribunalesdefamilia #mujer #feminismo #masculinidad #andreshernandez #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.9970707297325134,0.03397725522518158,obstruccion_parental
padres_con_derechochile_02561,padres_con_derechochile,2025-04-12T13:25:56.000Z,62.0,1.0,,https://www.instagram.com/padres_con_derechochile/reel/DIWReChxAvF/,Libro Falsas Denuncias  del periodista Javier Rebolledo como agrupación estuvimos Presente .. #padresconderecho #padresconderechochile #javierrebolledo #andreshernandez #somoslavozdelossilenciados #clubdelosdesvinculados #falsadenuncia #nomasdenunciasfalsas #nomashijosrehenes #padre #abuso #casotocornal #prision #seminario #chile #justicia #viral #tiktoker #periodista #youtubers #anonymous #chilevision #prensa #kaiser #sinfiltrotv #frankenovi #radioagricultura,instagram_padres_con_derechochile.csv,0.3947841227054596,0.03096751496195793,ninguna
padres_con_derechochile_02562,padres_con_derechochile,2025-04-12T04:11:53.000Z,16.0,8.0,,https://www.instagram.com/padres_con_derechochile/reel/DIVSUfyx0hK/,Lanzamiento del libro paradigma del equilibrio social del sicólogo Daniel Benavente .. sobre las torturas a padres en tribunales de familia...#derechosvulnerados #nomasdenunciasfalsas #padresconderecho #danielbenavente #padresconderechochile #paradigmadelequilibriosocial#nomasdenunciasfalsas #viral #justicia #denunciafalsa #andreshernandez #periodistas #tiktoker #nomashijosrehenes #abuso #chile #seminario,instagram_padres_con_derechochile.csv,0.9915051460266113,0.00012484894250519574,obstruccion_parental
padres_con_derechochile_02563,padres_con_derechochile,2025-04-11T13:21:20.000Z,74.0,18.0,,https://www.instagram.com/padres_con_derechochile/reel/DITsRHaRtNs/,Lo que conlleva una denuncia falsas ..y la carga emocional en la lucha por tus hijos .. comenta comparte y se un legionario de este movimiento ..#legionpadresconderecho #legionarios #padresconderecho #padresconderechochile #derecho #tribunalesdefamilia #temach #sinfiltrotv #alfa #javierrebolledo #nomasdenunciasfalsas #denunciafalsa #periodistas #andreshernandez #arturito #chilenos #justicia #derechosvulnerados #viral #tiktoker #regiones  #clubdelosdesvinculados,instagram_padres_con_derechochile.csv,0.3761647045612335,0.00963831227272749,ninguna
